   9.1000000e-01   4.8701648e+00  -2.2758157e+00  -1.7761125e-01
   9.2000000e-01   4.9293193e+00  -2.2858470e+00  -1.5832090e-01
   9.3000000e-01   4.9886571e+00  -2.2947307e+00  -1.3887430e-01
   9.4000000e-01   5.0481569e+00  -2.3024547e+00  -1.1929065e-01
   9.5000000e-01   5.1077969e+00  -2.3090084e+00  -9.9589274e-02
   9.6000000e-01   5.1675547e+00  -2.3143829e+00  -7.9789615e-02
   9.7000000e-01   5.2274074e+00  -2.3185708e+00  -5.9911213e-02
   9.8000000e-01   5.2873316e+00  -2.3215663e+00  -3.9973686e-02
   9.9000000e-01   5.3473036e+00  -2.3233653e+00  -1.9996710e-02
   1.0000000e+00   5.4072996e+00  -2.3239652e+00  -5.1691290e-14
   1.0100000e+00   5.4672956e+00  -2.3233653e+00   1.9996710e-02
   1.0200000e+00   5.5272676e+00  -2.3215663e+00   3.9973686e-02
   1.0300000e+00   5.5871918e+00  -2.3185708e+00   5.9911213e-02
   1.0400000e+00   5.6470445e+00  -2.3143829e+00   7.9789615e-02
   1.0500000e+00   5.7068023e+00  -2.3090084e+00   9.9589274e-02
   1.0600000e+00   5.7664423e+00  -2.3024547e+00   1.1929065e-01
   1.0700000e+00   5.8259421e+00  -2.2947307e+00   1.3887430e-01
   1.0800000e+00   5.8852799e+00  -2.2858470e+00   1.5832090e-01
   1.0900000e+00   5.9444344e+00  -2.2758157e+00   1.7761125e-01
   1.1000000e+00   6.0033854e+00  -2.2646503e+00   1.9672633e-01
   1.1100000e+00   6.0621135e+00  -2.2523658e+00   2.1564726e-01
   1.1200000e+00   6.1206000e+00  -2.2389784e+00   2.3435537e-01
   1.1300000e+00   6.1788275e+00  -2.2245060e+00   2.5283220e-01
   1.1400000e+00   6.2367797e+00  -2.2089673e+00   2.7105952e-01
   1.1500000e+00   6.2944412e+00  -2.1923826e+00   2.8901933e-01
   1.1600000e+00   6.3517981e+00  -2.1747731e+00   3.0669391e-01
   1.1700000e+00   6.4088376e+00  -2.1561612e+00   3.2406583e-01
   1.1800000e+00   6.4655483e+00  -2.1365702e+00   3.4111793e-01
   1.1900000e+00   6.5219202e+00  -2.1160245e+00   3.5783339e-01
   1.2000000e+00   6.5779446e+00  -2.0945493e+00   3.7419571e-01
   1.2100000e+00   6.6336143e+00  -2.0721704e+00   3.9018875e-01
   1.2200000e+00   6.6889234e+00  -2.0489147e+00   4.0579672e-01
   1.2300000e+00   6.7438677e+00  -2.0248096e+00   4.2100421e-01
   1.2400000e+00   6.7984442e+00  -1.9998829e+00   4.3579622e-01
   1.2500000e+00   6.8526515e+00  -1.9741633e+00   4.5015816e-01
   1.2600000e+00   6.9064898e+00  -1.9476797e+00   4.6407584e-01
   1.2700000e+00   6.9599606e+00  -1.9204616e+00   4.7753554e-01
   1.2800000e+00   7.0130667e+00  -1.8925387e+00   4.9052397e-01
   1.2900000e+00   7.0658126e+00  -1.8639411e+00   5.0302830e-01
   1.3000000e+00   7.1182041e+00  -1.8346991e+00   5.1503621e-01
   1.3100000e+00   7.1702482e+00  -1.8048433e+00   5.2653585e-01
   1.3200000e+00   7.2219535e+00  -1.7744044e+00   5.3751585e-01
   1.3300000e+00   7.2733296e+00  -1.7434131e+00   5.4796539e-01
   1.3400000e+00   7.3243877e+00  -1.7119005e+00   5.5787416e-01
   1.3500000e+00   7.3751398e+00  -1.6798974e+00   5.6723237e-01
   1.3600000e+00   7.4255992e+00  -1.6474348e+00   5.7603079e-01
   1.3700000e+00   7.4757805e+00  -1.6145438e+00   5.8426074e-01
   1.3800000e+00   7.5256990e+00  -1.5812552e+00   5.9191409e-01
   1.3900000e+00   7.5753710e+00  -1.5476000e+00   5.9898330e-01
   1.4000000e+00   7.6248140e+00  -1.5136091e+00   6.0546138e-01
   1.4100000e+00   7.6740460e+00  -1.4793133e+00   6.1134195e-01
   1.4200000e+00   7.7230858e+00  -1.4447433e+00   6.1661919e-01
   1.4300000e+00   7.7719532e+00  -1.4099299e+00   6.2128791e-01
   1.4400000e+00   7.8206682e+00  -1.3749036e+00   6.2534349e-01
   1.4500000e+00   7.8692516e+00  -1.3396950e+00   6.2878193e-01
   1.4600000e+00   7.9177247e+00  -1.3043345e+00   6.3159984e-01
   1.4700000e+00   7.9661089e+00  -1.2688527e+00   6.3379443e-01
   1.4800000e+00   8.0144264e+00  -1.2332799e+00   6.3536355e-01
   1.4900000e+00   8.0626991e+00  -1.1976464e+00   6.3630564e-01
   1.5000000e+00   8.1109494e+00  -1.1619826e+00   6.3661977e-01
   1.5100000e+00   8.1591997e+00  -1.1263188e+00   6.3630564e-01
   1.5200000e+00   8.2074724e+00  -1.0906853e+00   6.3536355e-01
   1.5300000e+00   8.2557899e+00  -1.0551125e+00   6.3379443e-01
   1.5400000e+00   8.3041741e+00  -1.0196307e+00   6.3159984e-01
   1.5500000e+00   8.3526472e+00  -9.8427023e-01   6.2878193e-01
   1.5600000e+00   8.4012306e+00  -9.4906161e-01   6.2534349e-01
   1.5700000e+00   8.4499456e+00  -9.1403531e-01   6.2128791e-01
   1.5800000e+00   8.4988130e+00  -8.7922186e-01   6.1661919e-01
   1.5900000e+00   8.5478529e+00  -8.4465189e-01   6.1134195e-01
   1.6000000e+00   8.5970848e+00  -8.1035608e-01   6.0546138e-01
   1.6100000e+00   8.6465278e+00  -7.7636517e-01   5.9898330e-01
   1.6200000e+00   8.6961998e+00  -7.4270999e-01   5.9191409e-01
   1.6300000e+00   8.7461183e+00  -7.0942141e-01   5.8426074e-01
   1.6400000e+00   8.7962996e+00  -6.7653036e-01   5.7603079e-01
   1.6500000e+00   8.8467590e+00  -6.4406779e-01   5.6723237e-01
   1.6600000e+00   8.8975111e+00  -6.1206470e-01   5.5787416e-01
   1.6700000e+00   8.9485692e+00  -5.8055205e-01   5.4796539e-01
   1.6800000e+00   8.9999454e+00  -5.4956082e-01   5.3751585e-01
   1.6900000e+00   9.0516506e+00  -5.1912189e-01   5.2653585e-01
   1.7000000e+00   9.1036948e+00  -4.8926610e-01   5.1503621e-01
   1.7100000e+00   9.1560862e+00  -4.6002414e-01   5.0302830e-01
   1.7200000e+00   9.2088321e+00  -4.3142654e-01   4.9052397e-01
   1.7300000e+00   9.2619382e+00  -4.0350363e-01   4.7753554e-01
   1.7400000e+00   9.3154090e+00  -3.7628550e-01   4.6407584e-01
   1.7500000e+00   9.3692473e+00  -3.4980191e-01   4.5015816e-01
   1.7600000e+00   9.4234546e+00  -3.2408229e-01   4.3579622e-01
   1.7700000e+00   9.4780312e+00  -2.9915562e-01   4.2100421e-01
   1.7800000e+00   9.5329754e+00  -2.7505045e-01   4.0579672e-01
   1.7900000e+00   9.5882845e+00  -2.5179475e-01   3.9018875e-01
   1.8000000e+00   9.6439542e+00  -2.2941591e-01   3.7419571e-01
   1.8100000e+00   9.6999786e+00  -2.0794066e-01   3.5783339e-01
   1.8200000e+00   9.7563505e+00  -1.8739496e-01   3.4111793e-01
   1.8300000e+00   9.8130612e+00  -1.6780401e-01   3.2406583e-01
   1.8400000e+00   9.8701007e+00  -1.4919211e-01   3.0669391e-01
   1.8500000e+00   9.9274576e+00  -1.3158262e-01   2.8901933e-01
   1.8600000e+00   9.9851191e+00  -1.1499790e-01   2.7105952e-01
   1.8700000e+00   1.0043071e+01  -9.9459235e-02   2.5283220e-01
   1.8800000e+00   1.0101299e+01  -8.4986762e-02   2.3435537e-01
   1.8900000e+00   1.0159785e+01  -7.1599417e-02   2.1564726e-01
   1.9000000e+00   1.0218513e+01  -5.9314866e-02   1.9672633e-01
   1.9100000e+00   1.0277464e+01  -4.8149456e-02   1.7761125e-01
   1.9200000e+00   1.0336619e+01  -3.8118150e-02   1.5832090e-01
   1.9300000e+00   1.0395957e+01  -2.9234485e-02   1.3887430e-01
   1.9400000e+00   1.0455456e+01  -2.1510518e-02   1.1929065e-01
   1.9500000e+00   1.0515097e+01  -1.4956789e-02   9.9589274e-02
   1.9600000e+00   1.0574854e+01  -9.5822815e-03   7.9789615e-02
   1.9700000e+00   1.0634707e+01  -5.3943890e-03   5.9911213e-02
   1.9800000e+00   1.0694631e+01  -2.3988910e-03   3.9973686e-02
   1.9900000e+00   1.0754603e+01  -5.9993066e-04   1.9996710e-02
   2.0000000e+00   1.0814599e+01  -1.8961395e-13   4.0002723e-15
   2.0100000e+00   1.0874595e+01  -5.9993066e-04  -1.9996710e-02
   2.0200000e+00   1.0934567e+01  -2.3988910e-03  -3.9973686e-02
   2.0300000e+00   1.0994491e+01  -5.3943890e-03  -5.9911213e-02
   2.0400000e+00   1.1054344e+01  -9.5822815e-03  -7.9789615e-02
   2.0500000e+00   1.1114102e+01  -1.4956789e-02  -9.9589274e-02
   2.0600000e+00   1.1173742e+01  -2.1510518e-02  -1.1929065e-01
   2.0700000e+00   1.1233242e+01  -2.9234485e-02  -1.3887430e-01
   2.0800000e+00   1.1292579e+01  -3.8118150e-02  -1.5832090e-01
   2.0900000e+00   1.1351734e+01  -4.8149456e-02  -1.7761125e-01
   2.1000000e+00   1.1410685e+01  -5.9314866e-02  -1.9672633e-01
   2.1100000e+00   1.1469413e+01  -7.1599417e-02  -2.1564726e-01
   2.1200000e+00   1.1527900e+01  -8.4986762e-02  -2.3435537e-01
   2.1300000e+00   1.1586127e+01  -9.9459235e-02  -2.5283220e-01
   2.1400000e+00   1.1644079e+01  -1.1499790e-01  -2.7105952e-01
   2.1500000e+00   1.1701741e+01  -1.3158262e-01  -2.8901933e-01
   2.1600000e+00   1.1759098e+01  -1.4919211e-01  -3.0669391e-01
   2.1700000e+00   1.1816137e+01  -1.6780401e-01  -3.2406583e-01
   2.1800000e+00   1.1872848e+01  -1.8739496e-01  -3.4111793e-01
   2.1900000e+00   1.1929220e+01  -2.0794066e-01  -3.5783339e-01
   2.2000000e+00   1.1985244e+01  -2.2941591e-01  -3.7419571e-01
   2.2100000e+00   1.2040914e+01  -2.5179475e-01  -3.9018875e-01
   2.2200000e+00   1.2096223e+01  -2.7505045e-01  -4.0579672e-01
   2.2300000e+00   1.2151167e+01  -2.9915562e-01  -4.2100421e-01
   2.2400000e+00   1.2205744e+01  -3.2408229e-01  -4.3579622e-01
   2.2500000e+00   1.2259951e+01  -3.4980191e-01  -4.5015816e-01
   2.2600000e+00   1.2313789e+01  -3.7628550e-01  -4.6407584e-01
   2.2700000e+00   1.2367260e+01  -4.0350363e-01  -4.7753554e-01
   2.2800000e+00   1.2420366e+01  -4.3142654e-01  -4.9052397e-01
   2.2900000e+00   1.2473112e+01  -4.6002414e-01  -5.0302830e-01
   2.3000000e+00   1.2525504e+01  -4.8926610e-01  -5.1503621e-01
   2.3100000e+00   1.2577548e+01  -5.1912189e-01  -5.2653585e-01
   2.3200000e+00   1.2629253e+01  -5.4956082e-01  -5.3751585e-01
   2.3300000e+00   1.2680629e+01  -5.8055205e-01  -5.4796539e-01
   2.3400000e+00   1.2731687e+01  -6.1206470e-01  -5.5787416e-01
   2.3500000e+00   1.2782439e+01  -6.4406779e-01  -5.6723237e-01
   2.3600000e+00   1.2832899e+01  -6.7653036e-01  -5.7603079e-01
   2.3700000e+00   1.2883080e+01  -7.0942141e-01  -5.8426074e-01
   2.3800000e+00   1.2932999e+01  -7.4270999e-01  -5.9191409e-01
   2.3900000e+00   1.2982671e+01  -7.7636517e-01  -5.9898330e-01
   2.4000000e+00   1.3032114e+01  -8.1035608e-01  -6.0546138e-01
   2.4100000e+00   1.3081346e+01  -8.4465189e-01  -6.1134195e-01
   2.4200000e+00   1.3130385e+01  -8.7922186e-01  -6.1661919e-01
   2.4300000e+00   1.3179253e+01  -9.1403531e-01  -6.2128791e-01
   2.4400000e+00   1.3227968e+01  -9.4906161e-01  -6.2534349e-01
   2.4500000e+00   1.3276551e+01  -9.8427023e-01  -6.2878193e-01
   2.4600000e+00   1.3325024e+01  -1.0196307e+00  -6.3159984e-01
   2.4700000e+00   1.3373409e+01  -1.0551125e+00  -6.3379443e-01
   2.4800000e+00   1.3421726e+01  -1.0906853e+00  -6.3536355e-01
   2.4900000e+00   1.3469999e+01  -1.1263188e+00  -6.3630564e-01
   2.5000000e+00   1.3518249e+01  -1.1619826e+00  -6.3661977e-01
   2.5100000e+00   1.3566499e+01  -1.1976464e+00  -6.3630564e-01
   2.5200000e+00   1.3614772e+01  -1.2332799e+00  -6.3536355e-01
   2.5300000e+00   1.3663089e+01  -1.2688527e+00  -6.3379443e-01
   2.5400000e+00   1.3711474e+01  -1.3043345e+00  -6.3159984e-01
   2.5500000e+00   1.3759947e+01  -1.3396950e+00  -6.2878193e-01
   2.5600000e+00   1.3808530e+01  -1.3749036e+00  -6.2534349e-01
   2.5700000e+00   1.3857245e+01  -1.4099299e+00  -6.2128791e-01
   2.5800000e+00   1.3906113e+01  -1.4447433e+00  -6.1661919e-01
   2.5900000e+00   1.3955152e+01  -1.4793133e+00  -6.1134195e-01
   2.6000000e+00   1.4004384e+01  -1.5136091e+00  -6.0546138e-01
   2.6100000e+00   1.4053827e+01  -1.5476000e+00  -5.9898330e-01
   2.6200000e+00   1.4103499e+01  -1.5812552e+00  -5.9191409e-01
   2.6300000e+00   1.4153418e+01  -1.6145438e+00  -5.8426074e-01
   2.6400000e+00   1.4203599e+01  -1.6474348e+00  -5.7603079e-01
   2.6500000e+00   1.4254059e+01  -1.6798974e+00  -5.6723237e-01
   2.6600000e+00   1.4304811e+01  -1.7119005e+00  -5.5787416e-01
   2.6700000e+00   1.4355869e+01  -1.7434131e+00  -5.4796539e-01
   2.6800000e+00   1.4407245e+01  -1.7744044e+00  -5.3751585e-01
   2.6900000e+00   1.4458950e+01  -1.8048433e+00  -5.2653585e-01
   2.7000000e+00   1.4510994e+01  -1.8346991e+00  -5.1503621e-01
   2.7100000e+00   1.4563386e+01  -1.8639411e+00  -5.0302830e-01
   2.7200000e+00   1.4616132e+01  -1.8925387e+00  -4.9052397e-01
   2.7300000e+00   1.4669238e+01  -1.9204616e+00  -4.7753554e-01
   2.7400000e+00   1.4722709e+01  -1.9476797e+00  -4.6407584e-01
   2.7500000e+00   1.4776547e+01  -1.9741633e+00  -4.5015816e-01
   2.7600000e+00   1.4830754e+01  -1.9998829e+00  -4.3579622e-01
   2.7700000e+00   1.4885331e+01  -2.0248096e+00  -4.2100421e-01
   2.7800000e+00   1.4940275e+01  -2.0489147e+00  -4.0579672e-01
   2.7900000e+00   1.4995584e+01  -2.0721704e+00  -3.9018875e-01
   2.8000000e+00   1.5051254e+01  -2.0945493e+00  -3.7419571e-01
   2.8100000e+00   1.5107278e+01  -2.1160245e+00  -3.5783339e-01
   2.8200000e+00   1.5163650e+01  -2.1365702e+00  -3.4111793e-01
   2.8300000e+00   1.5220361e+01  -2.1561612e+00  -3.2406583e-01
   2.8400000e+00   1.5277400e+01  -2.1747731e+00  -3.0669391e-01
   2.8500000e+00   1.5334757e+01  -2.1923826e+00  -2.8901933e-01
   2.8600000e+00   1.5392419e+01  -2.2089673e+00  -2.7105952e-01
   2.8700000e+00   1.5450371e+01  -2.2245060e+00  -2.5283220e-01
   2.8800000e+00   1.5508598e+01  -2.2389784e+00  -2.3435537e-01
   2.8900000e+00   1.5567085e+01  -2.2523658e+00  -2.1564726e-01
   2.9000000e+00   1.5625813e+01  -2.2646503e+00  -1.9672633e-01
   2.9100000e+00   1.5684764e+01  -2.2758157e+00  -1.7761125e-01
   2.9200000e+00   1.5743919e+01  -2.2858470e+00  -1.5832090e-01
   2.9300000e+00   1.5803256e+01  -2.2947307e+00  -1.3887430e-01
   2.9400000e+00   1.5862756e+01  -2.3024547e+00  -1.1929065e-01
   2.9500000e+00   1.5922396e+01  -2.3090084e+00  -9.9589274e-02
   2.9600000e+00   1.5982154e+01  -2.3143829e+00  -7.9789615e-02
   2.9700000e+00   1.6042007e+01  -2.3185708e+00  -5.9911213e-02
   2.9800000e+00   1.6101931e+01  -2.3215663e+00  -3.9973686e-02
   2.9900000e+00   1.6161903e+01  -2.3233653e+00  -1.9996710e-02
   3.0000000e+00   1.6221899e+01  -2.3239652e+00  -5.1434551e-14
   3.0100000e+00   1.6281895e+01  -2.3233653e+00   1.9996710e-02
   3.0200000e+00   1.6341867e+01  -2.3215663e+00   3.9973686e-02
   3.0300000e+00   1.6401791e+01  -2.3185708e+00   5.9911213e-02
   3.0400000e+00   1.6461644e+01  -2.3143829e+00   7.9789615e-02
   3.0500000e+00   1.6521402e+01  -2.3090084e+00   9.9589274e-02
   3.0600000e+00   1.6581042e+01  -2.3024547e+00   1.1929065e-01
   3.0700000e+00   1.6640541e+01  -2.2947307e+00   1.3887430e-01
   3.0800000e+00   1.6699879e+01  -2.2858470e+00   1.5832090e-01
   3.0900000e+00   1.6759034e+01  -2.2758157e+00   1.7761125e-01
   3.1000000e+00   1.6817985e+01  -2.2646503e+00   1.9672633e-01
   3.1100000e+00   1.6876713e+01  -2.2523658e+00   2.1564726e-01
   3.1200000e+00   1.6935199e+01  -2.2389784e+00   2.3435537e-01
   3.1300000e+00   1.6993427e+01  -2.2245060e+00   2.5283220e-01
   3.1400000e+00   1.7051379e+01  -2.2089673e+00   2.7105952e-01
   3.1500000e+00   1.7109040e+01  -2.1923826e+00   2.8901933e-01
   3.1600000e+00   1.7166397e+01  -2.1747731e+00   3.0669391e-01
   3.1700000e+00   1.7223437e+01  -2.1561612e+00   3.2406583e-01
   3.1800000e+00   1.7280148e+01  -2.1365702e+00   3.4111793e-01
   3.1900000e+00   1.7336519e+01  -2.1160245e+00   3.5783339e-01
   3.2000000e+00   1.7392544e+01  -2.0945493e+00   3.7419571e-01
   3.2100000e+00   1.7448213e+01  -2.0721704e+00   3.9018875e-01
   3.2200000e+00   1.7503523e+01  -2.0489147e+00   4.0579672e-01
   3.2300000e+00   1.7558467e+01  -2.0248096e+00   4.2100421e-01
   3.2400000e+00   1.7613043e+01  -1.9998829e+00   4.3579622e-01
   3.2500000e+00   1.7667251e+01  -1.9741633e+00   4.5015816e-01
   3.2600000e+00   1.7721089e+01  -1.9476797e+00   4.6407584e-01
   3.2700000e+00   1.7774560e+01  -1.9204616e+00   4.7753554e-01
   3.2800000e+00   1.7827666e+01  -1.8925387e+00   4.9052397e-01
   3.2900000e+00   1.7880412e+01  -1.8639411e+00   5.0302830e-01
   3.3000000e+00   1.7932803e+01  -1.8346991e+00   5.1503621e-01
   3.3100000e+00   1.7984847e+01  -1.8048433e+00   5.2653585e-01
   3.3200000e+00   1.8036553e+01  -1.7744044e+00   5.3751585e-01
   3.3300000e+00   1.8087929e+01  -1.7434131e+00   5.4796539e-01
   3.3400000e+00   1.8138987e+01  -1.7119005e+00   5.5787416e-01
   3.3500000e+00   1.8189739e+01  -1.6798974e+00   5.6723237e-01
   3.3600000e+00   1.8240198e+01  -1.6474348e+00   5.7603079e-01
   3.3700000e+00   1.8290380e+01  -1.6145438e+00   5.8426074e-01
   3.3800000e+00   1.8340298e+01  -1.5812552e+00   5.9191409e-01
   3.3900000e+00   1.8389970e+01  -1.5476000e+00   5.9898330e-01
   3.4000000e+00   1.8439413e+01  -1.5136091e+00   6.0546138e-01
   3.4100000e+00   1.8488645e+01  -1.4793133e+00   6.1134195e-01
   3.4200000e+00   1.8537685e+01  -1.4447433e+00   6.1661919e-01
   3.4300000e+00   1.8586552e+01  -1.4099299e+00   6.2128791e-01
   3.4400000e+00   1.8635267e+01  -1.3749036e+00   6.2534349e-01
   3.4500000e+00   1.8683851e+01  -1.3396950e+00   6.2878193e-01
   3.4600000e+00   1.8732324e+01  -1.3043345e+00   6.3159984e-01
   3.4700000e+00   1.8780708e+01  -1.2688527e+00   6.3379443e-01
   3.4800000e+00   1.8829026e+01  -1.2332799e+00   6.3536355e-01
   3.4900000e+00   1.8877298e+01  -1.1976464e+00   6.3630564e-01
   3.5000000e+00   1.8925549e+01  -1.1619826e+00   6.3661977e-01
   3.5100000e+00   1.8973799e+01  -1.1263188e+00   6.3630564e-01
   3.5200000e+00   1.9022072e+01  -1.0906853e+00   6.3536355e-01
   3.5300000e+00   1.9070389e+01  -1.0551125e+00   6.3379443e-01
   3.5400000e+00   1.9118773e+01  -1.0196307e+00   6.3159984e-01
   3.5500000e+00   1.9167246e+01  -9.8427023e-01   6.2878193e-01
   3.5600000e+00   1.9215830e+01  -9.4906161e-01   6.2534349e-01
   3.5700000e+00   1.9264545e+01  -9.1403531e-01   6.2128791e-01
   3.5800000e+00   1.9313412e+01  -8.7922186e-01   6.1661919e-01
   3.5900000e+00   1.9362452e+01  -8.4465189e-01   6.1134195e-01
   3.6000000e+00   1.9411684e+01  -8.1035608e-01   6.0546138e-01
   3.6100000e+00   1.9461127e+01  -7.7636517e-01   5.9898330e-01
   3.6200000e+00   1.9510799e+01  -7.4270999e-01   5.9191409e-01
