   4.1000000e-01   2.2283058e+00  -9.8072120e-01   5.3738845e+00   1.8582090e+02
   4.2000000e-01   2.2644987e+00  -1.0265231e+00   5.3882591e+00   1.8580223e+02
   4.3000000e-01   2.3013108e+00  -1.0717878e+00   5.4019627e+00   1.8578399e+02
   4.4000000e-01   2.3387165e+00  -1.1165454e+00   5.4150242e+00   1.8576604e+02
   4.5000000e-01   2.3766926e+00  -1.1608255e+00   5.4274744e+00   1.8574876e+02
   4.6000000e-01   2.4152184e+00  -1.2046564e+00   5.4393480e+00   1.8573210e+02
   4.7000000e-01   2.4542752e+00  -1.2480656e+00   5.4506805e+00   1.8571630e+02
   4.8000000e-01   2.4938465e+00  -1.2910786e+00   5.4615093e+00   1.8570135e+02
   4.9000000e-01   2.5339178e+00  -1.3337196e+00   5.4718725e+00   1.8568740e+02
   5.0000000e-01   2.5744764e+00  -1.3760109e+00   5.4818087e+00   1.8567445e+02
   5.1000000e-01   2.6155113e+00  -1.4179732e+00   5.4913564e+00   1.8566257e+02
   5.2000000e-01   2.6570135e+00  -1.4596253e+00   5.5005540e+00   1.8565176e+02
   5.3000000e-01   2.6989751e+00  -1.5009840e+00   5.5094394e+00   1.8564205e+02
   5.4000000e-01   2.7413901e+00  -1.5420646e+00   5.5180499e+00   1.8563343e+02
   5.5000000e-01   2.7842538e+00  -1.5828803e+00   5.5264219e+00   1.8562589e+02
   5.6000000e-01   2.8275628e+00  -1.6234427e+00   5.5345910e+00   1.8561941e+02
   5.7000000e-01   2.8713151e+00  -1.6637615e+00   5.5425914e+00   1.8561397e+02
   5.8000000e-01   2.9155102e+00  -1.7038448e+00   5.5504567e+00   1.8560953e+02
   5.9000000e-01   2.9601484e+00  -1.7436990e+00   5.5582188e+00   1.8560606e+02
   6.0000000e-01   3.0052315e+00  -1.7833290e+00   5.5659087e+00   1.8560352e+02
   6.1000000e-01   3.0507625e+00  -1.8227380e+00   5.5735559e+00   1.8560187e+02
   6.2000000e-01   3.0967451e+00  -1.8619276e+00   5.5811889e+00   1.8560105e+02
   6.3000000e-01   3.1431846e+00  -1.9008983e+00   5.5888346e+00   1.8560103e+02
   6.4000000e-01   3.1900868e+00  -1.9396486e+00   5.5965188e+00   1.8560176e+02
   6.5000000e-01   3.2374588e+00  -1.9781762e+00   5.6042658e+00   1.8560318e+02
   6.6000000e-01   3.2853086e+00  -2.0164771e+00   5.6120988e+00   1.8560524e+02
   6.7000000e-01   3.3336450e+00  -2.0545459e+00   5.6200394e+00   1.8560790e+02
   6.8000000e-01   3.3824775e+00  -2.0923763e+00   5.6281083e+00   1.8561110e+02
   6.9000000e-01   3.4318166e+00  -2.1299604e+00   5.6363246e+00   1.8561481e+02
   7.0000000e-01   3.4816734e+00  -2.1672892e+00   5.6447061e+00   1.8561895e+02
   7.1000000e-01   3.5320597e+00  -2.2043525e+00   5.6532695e+00   1.8562350e+02
   7.2000000e-01   3.5829879e+00  -2.2411390e+00   5.6620303e+00   1.8562840e+02
   7.3000000e-01   3.6344709e+00  -2.2776360e+00   5.6710026e+00   1.8563361e+02
   7.4000000e-01   3.6865221e+00  -2.3138299e+00   5.6801994e+00   1.8563907e+02
   7.5000000e-01   3.7391551e+00  -2.3497058e+00   5.6896324e+00   1.8564476e+02
   7.6000000e-01   3.7923841e+00  -2.3852477e+00   5.6993123e+00   1.8565062e+02
   7.7000000e-01   3.8462232e+00  -2.4204386e+00   5.7092486e+00   1.8565663e+02
   7.8000000e-01   3.9006870e+00  -2.4552601e+00   5.7194496e+00   1.8566273e+02
   7.9000000e-01   3.9557897e+00  -2.4896931e+00   5.7299227e+00   1.8566889e+02
   8.0000000e-01   4.0115459e+00  -2.5237171e+00   5.7406740e+00   1.8567509e+02
   8.1000000e-01   4.0679698e+00  -2.5573105e+00   5.7517088e+00   1.8568129e+02
   8.2000000e-01   4.1250752e+00  -2.5904508e+00   5.7630314e+00   1.8568745e+02
   8.3000000e-01   4.1828759e+00  -2.6231142e+00   5.7746449e+00   1.8569356e+02
   8.4000000e-01   4.2413850e+00  -2.6552761e+00   5.7865518e+00   1.8569958e+02
   8.5000000e-01   4.3006151e+00  -2.6869107e+00   5.7987534e+00   1.8570550e+02
   8.6000000e-01   4.3605779e+00  -2.7179911e+00   5.8112503e+00   1.8571130e+02
   8.7000000e-01   4.4212847e+00  -2.7484895e+00   5.8240424e+00   1.8571695e+02
   8.8000000e-01   4.4827453e+00  -2.7783771e+00   5.8371285e+00   1.8572244e+02
   8.9000000e-01   4.5449690e+00  -2.8076241e+00   5.8505068e+00   1.8572775e+02
   9.0000000e-01   4.6079636e+00  -2.8361998e+00   5.8641749e+00   1.8573288e+02
   9.1000000e-01   4.6717356e+00  -2.8640726e+00   5.8781295e+00   1.8573781e+02
   9.2000000e-01   4.7362901e+00  -2.8912102e+00   5.8923669e+00   1.8574253e+02
   9.3000000e-01   4.8016307e+00  -2.9175794e+00   5.9068824e+00   1.8574704e+02
   9.4000000e-01   4.8677592e+00  -2.9431464e+00   5.9216711e+00   1.8575134e+02
   9.5000000e-01   4.9346758e+00  -2.9678766e+00   5.9367274e+00   1.8575541e+02
   9.6000000e-01   5.0023785e+00  -2.9917352e+00   5.9520450e+00   1.8575926e+02
   9.7000000e-01   5.0708635e+00  -3.0146866e+00   5.9676175e+00   1.8576289e+02
   9.8000000e-01   5.1401246e+00  -3.0366950e+00   5.9834377e+00   1.8576629e+02
   9.9000000e-01   5.2101537e+00  -3.0577245e+00   5.9994982e+00   1.8576947e+02
   1.0000000e+00   5.2809400e+00  -3.0777389e+00   6.0157909e+00   1.8577244e+02
   1.0100000e+00   5.3524704e+00  -3.0967022e+00   6.0323076e+00   1.8577518e+02
   1.0200000e+00   5.4247293e+00  -3.1145783e+00   6.0490396e+00   1.8577772e+02
   1.0300000e+00   5.4976984e+00  -3.1313318e+00   6.0659780e+00   1.8578005e+02
   1.0400000e+00   5.5713569e+00  -3.1469274e+00   6.0831134e+00   1.8578217e+02
   1.0500000e+00   5.6456811e+00  -3.1613308e+00   6.1004362e+00   1.8578411e+02
   1.0600000e+00   5.7206448e+00  -3.1745081e+00   6.1179365e+00   1.8578585e+02
   1.0700000e+00   5.7962189e+00  -3.1864269e+00   6.1356042e+00   1.8578741e+02
   1.0800000e+00   5.8723715e+00  -3.1970555e+00   6.1534289e+00   1.8578879e+02
   1.0900000e+00   5.9490682e+00  -3.2063639e+00   6.1713998e+00   1.8579000e+02
   1.1000000e+00   6.0262716e+00  -3.2143235e+00   6.1895062e+00   1.8579104e+02
   1.1100000e+00   6.1039420e+00  -3.2209076e+00   6.2077368e+00   1.8579193e+02
   1.1200000e+00   6.1820367e+00  -3.2260913e+00   6.2260805e+00   1.8579266e+02
   1.1300000e+00   6.2605110e+00  -3.2298519e+00   6.2445255e+00   1.8579325e+02
   1.1400000e+00   6.3393175e+00  -3.2321690e+00   6.2630602e+00   1.8579369e+02
   1.1500000e+00   6.4184066e+00  -3.2330248e+00   6.2816727e+00   1.8579400e+02
   1.1600000e+00   6.4977268e+00  -3.2324040e+00   6.3003507e+00   1.8579418e+02
   1.1700000e+00   6.5772247e+00  -3.2302944e+00   6.3190819e+00   1.8579422e+02
   1.1800000e+00   6.6568449e+00  -3.2266865e+00   6.3378537e+00   1.8579414e+02
   1.1900000e+00   6.7365309e+00  -3.2215741e+00   6.3566533e+00   1.8579394e+02
   1.2000000e+00   6.8162245e+00  -3.2149542e+00   6.3754678e+00   1.8579361e+02
   1.2100000e+00   6.8958669e+00  -3.2068271e+00   6.3942840e+00   1.8579316e+02
   1.2200000e+00   6.9753983e+00  -3.1971967e+00   6.4130885e+00   1.8579259e+02
   1.2300000e+00   7.0547584e+00  -3.1860701e+00   6.4318676e+00   1.8579189e+02
   1.2400000e+00   7.1338866e+00  -3.1734583e+00   6.4506077e+00   1.8579108e+02
   1.2500000e+00   7.2127225e+00  -3.1593755e+00   6.4692947e+00   1.8579013e+02
   1.2600000e+00   7.2912060e+00  -3.1438397e+00   6.4879144e+00   1.8578905e+02
   1.2700000e+00   7.3692776e+00  -3.1268723e+00   6.5064524e+00   1.8578784e+02
   1.2800000e+00   7.4468786e+00  -3.1084983e+00   6.5248941e+00   1.8578649e+02
   1.2900000e+00   7.5239517e+00  -3.0887460e+00   6.5432249e+00   1.8578500e+02
   1.3000000e+00   7.6004410e+00  -3.0676471e+00   6.5614298e+00   1.8578334e+02
   1.3100000e+00   7.6762922e+00  -3.0452363e+00   6.5794937e+00   1.8578153e+02
   1.3200000e+00   7.7514533e+00  -3.0215516e+00   6.5974015e+00   1.8577955e+02
   1.3300000e+00   7.8258741e+00  -2.9966336e+00   6.6151377e+00   1.8577738e+02
   1.3400000e+00   7.8995073e+00  -2.9705258e+00   6.6326871e+00   1.8577503e+02
   1.3500000e+00   7.9723081e+00  -2.9432741e+00   6.6500340e+00   1.8577247e+02
   1.3600000e+00   8.0442346e+00  -2.9149267e+00   6.6671630e+00   1.8576969e+02
   1.3700000e+00   8.1152477e+00  -2.8855339e+00   6.6840584e+00   1.8576669e+02
   1.3800000e+00   8.1853118e+00  -2.8551478e+00   6.7007047e+00   1.8576344e+02
   1.3900000e+00   8.2543945e+00  -2.8238219e+00   6.7170864e+00   1.8575993e+02
   1.4000000e+00   8.3224667e+00  -2.7916112e+00   6.7331878e+00   1.8575616e+02
   1.4100000e+00   8.3895028e+00  -2.7585717e+00   6.7489938e+00   1.8575209e+02
   1.4200000e+00   8.4554808e+00  -2.7247601e+00   6.7644890e+00   1.8574771e+02
   1.4300000e+00   8.5203821e+00  -2.6902337e+00   6.7796583e+00   1.8574301e+02
   1.4400000e+00   8.5841918e+00  -2.6550500e+00   6.7944869e+00   1.8573797e+02
   1.4500000e+00   8.6468984e+00  -2.6192667e+00   6.8089601e+00   1.8573257e+02
   1.4600000e+00   8.7084940e+00  -2.5829409e+00   6.8230636e+00   1.8572679e+02
   1.4700000e+00   8.7689738e+00  -2.5461295e+00   6.8367833e+00   1.8572060e+02
   1.4800000e+00   8.8283368e+00  -2.5088887e+00   6.8501056e+00   1.8571400e+02
   1.4900000e+00   8.8865848e+00  -2.4712736e+00   6.8630170e+00   1.8570695e+02
   1.5000000e+00   8.9437231e+00  -2.4333382e+00   6.8755048e+00   1.8569944e+02
   1.5100000e+00   8.9997598e+00  -2.3951354e+00   6.8875563e+00   1.8569144e+02
   1.5200000e+00   9.0547058e+00  -2.3567163e+00   6.8991596e+00   1.8568294e+02
   1.5300000e+00   9.1085749e+00  -2.3181305e+00   6.9103031e+00   1.8567390e+02
   1.5400000e+00   9.1613834e+00  -2.2794258e+00   6.9209757e+00   1.8566432e+02
   1.5500000e+00   9.2131501e+00  -2.2406481e+00   6.9311670e+00   1.8565416e+02
   1.5600000e+00   9.2638960e+00  -2.2018411e+00   6.9408668e+00   1.8564341e+02
   1.5700000e+00   9.3136442e+00  -2.1630465e+00   6.9500658e+00   1.8563204e+02
   1.5800000e+00   9.3624199e+00  -2.1243038e+00   6.9587550e+00   1.8562003e+02
   1.5900000e+00   9.4102499e+00  -2.0856500e+00   6.9669259e+00   1.8560736e+02
   1.6000000e+00   9.4571628e+00  -2.0471201e+00   6.9745708e+00   1.8559402e+02
   1.6100000e+00   9.5031887e+00  -2.0087465e+00   6.9816823e+00   1.8557998e+02
   1.6200000e+00   9.5483590e+00  -1.9705592e+00   6.9882537e+00   1.8556523e+02
   1.6300000e+00   9.5927065e+00  -1.9325860e+00   6.9942786e+00   1.8554976e+02
   1.6400000e+00   9.6362650e+00  -1.8948522e+00   6.9997513e+00   1.8553355e+02
   1.6500000e+00   9.6790692e+00  -1.8573807e+00   7.0046666e+00   1.8551660e+02
   1.6600000e+00   9.7211550e+00  -1.8201922e+00   7.0090197e+00   1.8549891e+02
   1.6700000e+00   9.7625588e+00  -1.7833051e+00   7.0128062e+00   1.8548047e+02
   1.6800000e+00   9.8033180e+00  -1.7467354e+00   7.0160223e+00   1.8546131e+02
   1.6900000e+00   9.8434703e+00  -1.7104972e+00   7.0186646e+00   1.8544141e+02
   1.7000000e+00   9.8830544e+00  -1.6746025e+00   7.0207301e+00   1.8542082e+02
   1.7100000e+00   9.9221090e+00  -1.6390612e+00   7.0222162e+00   1.8539955e+02
   1.7200000e+00   9.9606738e+00  -1.6038813e+00   7.0231206e+00   1.8537765e+02
   1.7300000e+00   9.9987884e+00  -1.5690692e+00   7.0234415e+00   1.8535515e+02
   1.7400000e+00   1.0036493e+01  -1.5346294e+00   7.0231775e+00   1.8533211e+02
   1.7500000e+00   1.0073829e+01  -1.5005650e+00   7.0223275e+00   1.8530858e+02
   1.7600000e+00   1.0110836e+01  -1.4668776e+00   7.0208908e+00   1.8528465e+02
   1.7700000e+00   1.0147556e+01  -1.4335677e+00   7.0188671e+00   1.8526038e+02
   1.7800000e+00   1.0184030e+01  -1.4006344e+00   7.0162565e+00   1.8523586e+02
   1.7900000e+00   1.0220300e+01  -1.3680758e+00   7.0130595e+00   1.8521119e+02
   1.8000000e+00   1.0256408e+01  -1.3358895e+00   7.0092768e+00   1.8518647e+02
   1.8100000e+00   1.0292397e+01  -1.3040720e+00   7.0049099e+00   1.8516179e+02
   1.8200000e+00   1.0328309e+01  -1.2726195e+00   6.9999606e+00   1.8513725e+02
   1.8300000e+00   1.0364186e+01  -1.2415278e+00   6.9944310e+00   1.8511297e+02
   1.8400000e+00   1.0400072e+01  -1.2107923e+00   6.9883239e+00   1.8508905e+02
   1.8500000e+00   1.0436009e+01  -1.1804089e+00   6.9816427e+00   1.8506559e+02
   1.8600000e+00   1.0472042e+01  -1.1503730e+00   6.9743912e+00   1.8504268e+02
   1.8700000e+00   1.0508213e+01  -1.1206808e+00   6.9665738e+00   1.8502041e+02
   1.8800000e+00   1.0544566e+01  -1.0913289e+00   6.9581955e+00   1.8499887e+02
   1.8900000e+00   1.0581144e+01  -1.0623145e+00   6.9492621e+00   1.8497812e+02
   1.9000000e+00   1.0617991e+01  -1.0336357e+00   6.9397798e+00   1.8495823e+02
   1.9100000e+00   1.0655150e+01  -1.0052917e+00   6.9297557e+00   1.8493926e+02
   1.9200000e+00   1.0692664e+01  -9.7728288e-01   6.9191972e+00   1.8492124e+02
   1.9300000e+00   1.0730577e+01  -9.4961093e-01   6.9081129e+00   1.8490421e+02
   1.9400000e+00   1.0768929e+01  -9.2227914e-01   6.8965116e+00   1.8488820e+02
   1.9500000e+00   1.0807763e+01  -8.9529248e-01   6.8844028e+00   1.8487320e+02
   1.9600000e+00   1.0847120e+01  -8.6865771e-01   6.8717970e+00   1.8485923e+02
   1.9700000e+00   1.0887040e+01  -8.4238355e-01   6.8587049e+00   1.8484627e+02
   1.9800000e+00   1.0927561e+01  -8.1648078e-01   6.8451380e+00   1.8483433e+02
   1.9900000e+00   1.0968723e+01  -7.9096233e-01   6.8311082e+00   1.8482337e+02
   2.0000000e+00   1.1010560e+01  -7.6584338e-01   6.8166281e+00   1.8481338e+02
   2.0100000e+00   1.1053108e+01  -7.4114139e-01   6.8017106e+00   1.8480432e+02
   2.0200000e+00   1.1096399e+01  -7.1687615e-01   6.7863692e+00   1.8479616e+02
   2.0300000e+00   1.1140464e+01  -6.9306982e-01   6.7706176e+00   1.8478885e+02
   2.0400000e+00   1.1185332e+01  -6.6974688e-01   6.7544700e+00   1.8478237e+02
   2.0500000e+00   1.1231027e+01  -6.4693413e-01   6.7379408e+00   1.8477666e+02
   2.0600000e+00   1.1277573e+01  -6.2466060e-01   6.7210447e+00   1.8477169e+02
   2.0700000e+00   1.1324989e+01  -6.0295750e-01   6.7037967e+00   1.8476741e+02
   2.0800000e+00   1.1373293e+01  -5.8185803e-01   6.6862119e+00   1.8476377e+02
   2.0900000e+00   1.1422497e+01  -5.6139732e-01   6.6683056e+00   1.8476073e+02
   2.1000000e+00   1.1472610e+01  -5.4161221e-01   6.6500933e+00   1.8475825e+02
   2.1100000e+00   1.1523638e+01  -5.2254104e-01   6.6315904e+00   1.8475629e+02
   2.1200000e+00   1.1575583e+01  -5.0422344e-01   6.6128128e+00   1.8475480e+02
   2.1300000e+00   1.1628442e+01  -4.8670008e-01   6.5937761e+00   1.8475375e+02
   2.1400000e+00   1.1682207e+01  -4.7001238e-01   6.5744963e+00   1.8475309e+02
   2.1500000e+00   1.1736867e+01  -4.5420222e-01   6.5549893e+00   1.8475280e+02
   2.1600000e+00   1.1792408e+01  -4.3931162e-01   6.5352714e+00   1.8475285e+02
   2.1700000e+00   1.1848807e+01  -4.2538243e-01   6.5153587e+00   1.8475320e+02
   2.1800000e+00   1.1906041e+01  -4.1245595e-01   6.4952677e+00   1.8475383e+02
   2.1900000e+00   1.1964081e+01  -4.0057262e-01   6.4750150e+00   1.8475471e+02
   2.2000000e+00   1.2022894e+01  -3.8977166e-01   6.4546174e+00   1.8475583e+02
   2.2100000e+00   1.2082442e+01  -3.8009071e-01   6.4340919e+00   1.8475716e+02
   2.2200000e+00   1.2142684e+01  -3.7156548e-01   6.4134558e+00   1.8475870e+02
   2.2300000e+00   1.2203575e+01  -3.6422946e-01   6.3927268e+00   1.8476043e+02
   2.2400000e+00   1.2265067e+01  -3.5811353e-01   6.3719228e+00   1.8476234e+02
   2.2500000e+00   1.2327109e+01  -3.5324573e-01   6.3510620e+00   1.8476443e+02
   2.2600000e+00   1.2389647e+01  -3.4965095e-01   6.3301631e+00   1.8476670e+02
   2.2700000e+00   1.2452624e+01  -3.4735067e-01   6.3092452e+00   1.8476914e+02
   2.2800000e+00   1.2515981e+01  -3.4636278e-01   6.2883277e+00   1.8477176e+02
   2.2900000e+00   1.2579659e+01  -3.4670134e-01   6.2674306e+00   1.8477457e+02
   2.3000000e+00   1.2643595e+01  -3.4837649e-01   6.2465743e+00   1.8477757e+02
   2.3100000e+00   1.2707728e+01  -3.5139429e-01   6.2257795e+00   1.8478077e+02
   2.3200000e+00   1.2771995e+01  -3.5575666e-01   6.2050675e+00   1.8478419e+02
   2.3300000e+00   1.2836334e+01  -3.6146137e-01   6.1844599e+00   1.8478784e+02
   2.3400000e+00   1.2900682e+01  -3.6850200e-01   6.1639788e+00   1.8479174e+02
   2.3500000e+00   1.2964979e+01  -3.7686802e-01   6.1436466e+00   1.8479591e+02
   2.3600000e+00   1.3029165e+01  -3.8654483e-01   6.1234861e+00   1.8480036e+02
   2.3700000e+00   1.3093182e+01  -3.9751392e-01   6.1035204e+00   1.8480512e+02
   2.3800000e+00   1.3156973e+01  -4.0975298e-01   6.0837726e+00   1.8481020e+02
   2.3900000e+00   1.3220485e+01  -4.2323611e-01   6.0642663e+00   1.8481564e+02
   2.4000000e+00   1.3283668e+01  -4.3793399e-01   6.0450249e+00   1.8482145e+02
   2.4100000e+00   1.3346472e+01  -4.5381412e-01   6.0260721e+00   1.8482766e+02
   2.4200000e+00   1.3408854e+01  -4.7084108e-01   6.0074313e+00   1.8483430e+02
   2.4300000e+00   1.3470771e+01  -4.8897680e-01   5.9891260e+00   1.8484138e+02
   2.4400000e+00   1.3532187e+01  -5.0818079e-01   5.9711792e+00   1.8484893e+02
   2.4500000e+00   1.3593065e+01  -5.2841048e-01   5.9536138e+00   1.8485699e+02
   2.4600000e+00   1.3653376e+01  -5.4962147e-01   5.9364523e+00   1.8486556e+02
   2.4700000e+00   1.3713093e+01  -5.7176785e-01   5.9197166e+00   1.8487468e+02
   2.4800000e+00   1.3772193e+01  -5.9480247e-01   5.9034281e+00   1.8488436e+02
   2.4900000e+00   1.3830657e+01  -6.1867725e-01   5.8876077e+00   1.8489463e+02
   2.5000000e+00   1.3888469e+01  -6.4334342e-01   5.8722753e+00   1.8490552e+02
   2.5100000e+00   1.3945617e+01  -6.6875182e-01   5.8574502e+00   1.8491703e+02
   2.5200000e+00   1.4002093e+01  -6.9485314e-01   5.8431509e+00   1.8492919e+02
   2.5300000e+00   1.4057893e+01  -7.2159818e-01   5.8293948e+00   1.8494202e+02
   2.5400000e+00   1.4113016e+01  -7.4893805e-01   5.8161986e+00   1.8495553e+02
   2.5500000e+00   1.4167463e+01  -7.7682441e-01   5.8035776e+00   1.8496973e+02
   2.5600000e+00   1.4221239e+01  -8.0520963e-01   5.7915466e+00   1.8498463e+02
   2.5700000e+00   1.4274354e+01  -8.3404700e-01   5.7801189e+00   1.8500024e+02
   2.5800000e+00   1.4326817e+01  -8.6329085e-01   5.7693069e+00   1.8501656e+02
   2.5900000e+00   1.4378643e+01  -8.9289672e-01   5.7591219e+00   1.8503360e+02
   2.6000000e+00   1.4429847e+01  -9.2282146e-01   5.7495740e+00   1.8505136e+02
   2.6100000e+00   1.4480448e+01  -9.5302333e-01   5.7406725e+00   1.8506981e+02
   2.6200000e+00   1.4530466e+01  -9.8346210e-01   5.7324253e+00   1.8508896e+02
   2.6300000e+00   1.4579923e+01  -1.0140991e+00   5.7248394e+00   1.8510879e+02
   2.6400000e+00   1.4628845e+01  -1.0448972e+00   5.7179206e+00   1.8512927e+02
   2.6500000e+00   1.4677256e+01  -1.0758211e+00   5.7116738e+00   1.8515038e+02
   2.6600000e+00   1.4725185e+01  -1.1068368e+00   5.7061028e+00   1.8517208e+02
   2.6700000e+00   1.4772660e+01  -1.1379124e+00   5.7012105e+00   1.8519434e+02
   2.6800000e+00   1.4819710e+01  -1.1690174e+00   5.6969988e+00   1.8521711e+02
   2.6900000e+00   1.4866368e+01  -1.2001228e+00   5.6934687e+00   1.8524034e+02
   2.7000000e+00   1.4912665e+01  -1.2312014e+00   5.6906203e+00   1.8526398e+02
   2.7100000e+00   1.4958634e+01  -1.2622274e+00   5.6884528e+00   1.8528795e+02
   2.7200000e+00   1.5004309e+01  -1.2931765e+00   5.6869646e+00   1.8531220e+02
   2.7300000e+00   1.5049723e+01  -1.3240258e+00   5.6861533e+00   1.8533665e+02
   2.7400000e+00   1.5094913e+01  -1.3547536e+00   5.6860158e+00   1.8536122e+02
   2.7500000e+00   1.5139914e+01  -1.3853397e+00   5.6865483e+00   1.8538585e+02
   2.7600000e+00   1.5184761e+01  -1.4157646e+00   5.6877461e+00   1.8541043e+02
   2.7700000e+00   1.5229490e+01  -1.4460102e+00   5.6896039e+00   1.8543491e+02
   2.7800000e+00   1.5274139e+01  -1.4760591e+00   5.6921160e+00   1.8545918e+02
   2.7900000e+00   1.5318743e+01  -1.5058948e+00   5.6952756e+00   1.8548318e+02
   2.8000000e+00   1.5363340e+01  -1.5355013e+00   5.6990758e+00   1.8550682e+02
   2.8100000e+00   1.5407967e+01  -1.5648634e+00   5.7035087e+00   1.8553003e+02
   2.8200000e+00   1.5452659e+01  -1.5939661e+00   5.7085661e+00   1.8555274e+02
   2.8300000e+00   1.5497455e+01  -1.6227948e+00   5.7142392e+00   1.8557488e+02
   2.8400000e+00   1.5542391e+01  -1.6513350e+00   5.7205186e+00   1.8559640e+02
   2.8500000e+00   1.5587502e+01  -1.6795724e+00   5.7273945e+00   1.8561724e+02
   2.8600000e+00   1.5632826e+01  -1.7074925e+00   5.7348566e+00   1.8563735e+02
   2.8700000e+00   1.5678399e+01  -1.7350805e+00   5.7428941e+00   1.8565669e+02
   2.8800000e+00   1.5724255e+01  -1.7623213e+00   5.7514957e+00   1.8567523e+02
   2.8900000e+00   1.5770429e+01  -1.7891996e+00   5.7606498e+00   1.8569295e+02
   2.9000000e+00   1.5816956e+01  -1.8156991e+00   5.7703445e+00   1.8570982e+02
   2.9100000e+00   1.5863869e+01  -1.8418031e+00   5.7805671e+00   1.8572583e+02
   2.9200000e+00   1.5911200e+01  -1.8674941e+00   5.7913049e+00   1.8574098e+02
   2.9300000e+00   1.5958982e+01  -1.8927537e+00   5.8025448e+00   1.8575526e+02
   2.9400000e+00   1.6007245e+01  -1.9175625e+00   5.8142733e+00   1.8576867e+02
   2.9500000e+00   1.6056018e+01  -1.9419002e+00   5.8264767e+00   1.8578123e+02
   2.9600000e+00   1.6105330e+01  -1.9657451e+00   5.8391409e+00   1.8579295e+02
   2.9700000e+00   1.6155206e+01  -1.9890749e+00   5.8522515e+00   1.8580384e+02
